sample,along_scan,along_track,scan_angle,pix_area
1199,0.330408,0.553236,45.3976,0.1827936
1200,0.330247,0.553121,45.3887,0.182666551
1201,0.330085,0.553005,45.3798,0.182538655
1202,0.329924,0.552888,45.3709,0.182411021
1203,0.329762,0.552773,45.362,0.18228353
1204,0.329601,0.552657,45.3531,0.1821563
1205,0.32944,0.552541,45.3442,0.182029107
1206,0.329279,0.552425,45.3353,0.181901952
1207,0.329119,0.55231,45.3264,0.181775715
1208,0.328958,0.552194,45.3175,0.181648634
1209,0.328798,0.552079,45.3086,0.181522471
1210,0.328638,0.551963,45.2998,0.181396016
1211,0.328477,0.551848,45.2909,0.181269375
1212,0.328318,0.551733,45.282,0.181143875
1213,0.328158,0.551618,45.2731,0.18101786
1214,0.327999,0.551503,45.2642,0.180892432
1215,0.327839,0.551388,45.2553,0.180766491
1216,0.32768,0.551273,45.2464,0.180641137
1217,0.327521,0.551158,45.2375,0.180515819
1218,0.327362,0.551043,45.2286,0.180390539
1219,0.327203,0.550929,45.2197,0.180265622
1220,0.327044,0.550814,45.2108,0.180140414
1221,0.326886,0.5507,45.2019,0.18001612
1222,0.326728,0.550585,45.193,0.179891536
1223,0.326569,0.55047,45.1842,0.179766437
1224,0.326411,0.550356,45.1753,0.179642252
1225,0.326253,0.550242,45.1664,0.179518103
1226,0.326096,0.550128,45.1575,0.17939454
1227,0.325938,0.550014,45.1486,0.179270463
1228,0.325781,0.5499,45.1397,0.179146972
1229,0.325624,0.549786,45.1308,0.179023516
1230,0.325467,0.549672,45.1219,0.178900097
1231,0.32531,0.549558,45.113,0.178776713
1232,0.325153,0.549444,45.1041,0.178653365
1233,0.324996,0.54933,45.0952,0.178530053
1234,0.32484,0.549217,45.0863,0.17840765
1235,0.324684,0.549104,45.0774,0.178285283
1236,0.324527,0.54899,45.0685,0.178162078
1237,0.324371,0.548877,45.0597,0.178039781
1238,0.324216,0.548764,45.0508,0.177918069
1239,0.32406,0.54865,45.0419,0.177795519
1240,0.323904,0.548537,45.033,0.177673328
1241,0.323749,0.548424,45.0241,0.177551722
1242,0.323594,0.548311,45.0152,0.17743015
1243,0.323439,0.548198,45.0063,0.177308613
1244,0.323284,0.548085,44.9974,0.177187111
1245,0.323129,0.547972,44.9885,0.177065644
1246,0.322974,0.547859,44.9796,0.176944213
1247,0.32282,0.547747,44.9707,0.176823687
1248,0.322665,0.547634,44.9618,0.176702325
1249,0.322511,0.547522,44.9529,0.176581868
1250,0.322357,0.547409,44.944,0.176461123
1251,0.322203,0.547297,44.9352,0.176340735
1252,0.32205,0.547185,44.9263,0.176220929
1253,0.321896,0.547072,44.9174,0.176100289
1254,0.321743,0.54696,44.9085,0.175980551
1255,0.321589,0.546848,44.8996,0.175860301
1256,0.321436,0.546736,44.8907,0.175740633
1257,0.321283,0.546624,44.8818,0.175620999
1258,0.32113,0.546512,44.8729,0.175501399
1259,0.320978,0.5464,44.864,0.175382379
1260,0.320825,0.546288,44.8551,0.175262848
1261,0.320673,0.546177,44.8462,0.175144217
1262,0.32052,0.546065,44.8373,0.175024754
1263,0.320368,0.545954,44.8284,0.174906191
1264,0.320216,0.545842,44.8195,0.174787342
1265,0.320065,0.545731,44.8107,0.174669393
1266,0.319913,0.54562,44.8018,0.174550931
1267,0.319761,0.545508,44.7929,0.174432184
1268,0.31961,0.545397,44.784,0.174314335
1269,0.319459,0.545286,44.7751,0.17419652
1270,0.319308,0.545175,44.7662,0.174078739
1271,0.319157,0.545064,44.7573,0.173960991
1272,0.319006,0.544953,44.7484,0.173843277
1273,0.318855,0.544842,44.7395,0.173725596
1274,0.318705,0.544732,44.7306,0.173608812
1275,0.318554,0.544621,44.7217,0.173491198
1276,0.318404,0.54451,44.7128,0.173374162
1277,0.318254,0.5444,44.7039,0.173257478
1278,0.318104,0.544289,44.695,0.173140508
1279,0.317954,0.544179,44.6862,0.17302389
1280,0.63561,0.544069,44.6773,0.345815697
1281,0.635012,0.543848,44.6595,0.345350006
1282,0.634415,0.543628,44.6417,0.344885758
1283,0.63382,0.543408,44.6239,0.344422859
1284,0.633225,0.543188,44.6061,0.343960221
1285,0.632632,0.542969,44.5883,0.343499564
1286,0.632041,0.54275,44.5705,0.343040253
1287,0.63145,0.542531,44.5528,0.3425812
1288,0.63086,0.542312,44.535,0.342122948
1289,0.630271,0.542094,44.5172,0.341666127
1290,0.629684,0.541876,44.4994,0.341210647
1291,0.629098,0.541658,44.4816,0.340755964
1292,0.628512,0.541441,44.4638,0.340302166
1293,0.627928,0.541224,44.446,0.339849704
1294,0.627345,0.541007,44.4283,0.339398036
1295,0.626763,0.54079,44.4105,0.338947163
1296,0.626183,0.540574,44.3927,0.338498249
1297,0.625603,0.540357,44.3749,0.33804896
1298,0.625024,0.540142,44.3571,0.337601713
1299,0.624446,0.539926,44.3393,0.337154631
1300,0.623871,0.539711,44.3216,0.336710041
1301,0.623295,0.539496,44.3038,0.336265159
1302,0.622721,0.539281,44.286,0.335821604
1303,0.622148,0.539067,44.2682,0.335379456
1304,0.621576,0.538852,44.2504,0.334937471
1305,0.621005,0.538638,44.2326,0.334496891
1306,0.620434,0.538424,44.2148,0.334056556
1307,0.619866,0.538211,44.1971,0.3336187
1308,0.619298,0.537998,44.1793,0.333181085
1309,0.618731,0.537785,44.1615,0.332744251
1310,0.618165,0.537572,44.1437,0.332308195
1311,0.617601,0.53736,44.1259,0.331874073
1312,0.617037,0.537148,44.1081,0.33144019
1313,0.616475,0.536936,44.0903,0.331007621
1314,0.615914,0.536724,44.0726,0.330575826
1315,0.615353,0.536513,44.0548,0.330144884
1316,0.614794,0.536302,44.037,0.329715252
1317,0.614235,0.536091,44.0192,0.329285855
1318,0.613678,0.53588,44.0014,0.328857767
1319,0.613122,0.53567,43.9836,0.328431062
1320,0.612567,0.53546,43.9658,0.328005126
1321,0.612013,0.53525,43.9481,0.327579958
1322,0.611459,0.53504,43.9303,0.327155023
1323,0.610907,0.534831,43.9125,0.326732002
1324,0.610356,0.534622,43.8947,0.326309745
1325,0.609806,0.534413,43.8769,0.325888254
1326,0.609257,0.534205,43.8591,0.325468136
1327,0.60871,0.533997,43.8413,0.325049314
1328,0.608162,0.533789,43.8236,0.324630186
1329,0.607616,0.533581,43.8058,0.324212353
1330,0.607072,0.533374,43.788,0.323796421
1331,0.606527,0.533166,43.7702,0.323379574
1332,0.605985,0.532959,43.7524,0.32296516
1333,0.605442,0.532752,43.7346,0.322550436
1334,0.604901,0.532546,43.7168,0.322137608
1335,0.604362,0.53234,43.6991,0.321726067
1336,0.603822,0.532134,43.6813,0.321314216
1337,0.603285,0.531928,43.6635,0.320904183
1338,0.602747,0.531722,43.6457,0.32049384
1339,0.602212,0.531517,43.6279,0.320085916
1340,0.601677,0.531312,43.6101,0.31967821
1341,0.601142,0.531107,43.5923,0.319270724
1342,0.600609,0.530903,43.5746,0.31886512
1343,0.600077,0.530699,43.5568,0.318460264
1344,0.599546,0.530494,43.539,0.318055556
1345,0.599016,0.530291,43.5212,0.317652794
1346,0.598487,0.530087,43.5034,0.317250178
1347,0.597959,0.529884,43.4856,0.316848907
1348,0.597432,0.529681,43.4678,0.316448379
1349,0.596905,0.529478,43.4501,0.316048066
1350,0.59638,0.529276,43.4323,0.315649621
1351,0.595855,0.529073,43.4145,0.315250792
1352,0.595332,0.528871,43.3967,0.31485383
1353,0.594809,0.528669,43.3789,0.314457079
1354,0.594288,0.528468,43.3611,0.314062191
1355,0.593767,0.528267,43.3433,0.313667512
1356,0.593248,0.528066,43.3256,0.313274098
1357,0.592729,0.527865,43.3078,0.312880894
1358,0.592211,0.527664,43.29,0.312488425
1359,0.591694,0.527464,43.2722,0.312097284
1360,0.591179,0.527264,43.2544,0.311707404
1361,0.590663,0.527064,43.2366,0.311317203
1362,0.59015,0.526864,43.2188,0.31092879
1363,0.589636,0.526665,43.2011,0.310540644
1364,0.589124,0.526466,43.1833,0.310153756
1365,0.588613,0.526267,43.1655,0.309767598
1366,0.588103,0.526068,43.1477,0.309382169
1367,0.587593,0.52587,43.1299,0.308997531
1368,0.587085,0.525672,43.1121,0.308614146
1369,0.586577,0.525473,43.0943,0.308230376
1370,0.586071,0.525276,43.0766,0.307849031
1371,0.585565,0.525078,43.0588,0.307467299
1372,0.58506,0.524881,43.041,0.307086878
1373,0.584556,0.524684,43.0232,0.30670718
1374,0.584053,0.524487,43.0054,0.306328206
1375,0.583551,0.524291,42.9876,0.305950537
1376,0.58305,0.524095,42.9699,0.30557359
1377,0.582549,0.523898,42.9521,0.305196256
1378,0.58205,0.523703,42.9343,0.304821331
1379,0.581551,0.523507,42.9165,0.304446019
1380,0.581053,0.523311,42.8987,0.304071426
1381,0.580557,0.523116,42.8809,0.303698656
1382,0.580061,0.522922,42.8631,0.303326658
1383,0.579566,0.522727,42.8454,0.302954796
1384,0.579071,0.522532,42.8276,0.302583128
1385,0.578578,0.522338,42.8098,0.302213275
1386,0.578086,0.522144,42.792,0.301844136
1387,0.577594,0.52195,42.7742,0.301475188
1388,0.577104,0.521757,42.7564,0.301108052
1389,0.576614,0.521564,42.7386,0.300741104
1390,0.576125,0.521371,42.7209,0.300374867
1391,0.575637,0.521178,42.7031,0.30000934
1392,0.57515,0.520985,42.6853,0.299644523
1393,0.574663,0.520793,42.6675,0.299280468
1394,0.574177,0.5206,42.6497,0.298916546
1395,0.573693,0.520409,42.6319,0.298555
1396,0.573209,0.520217,42.6141,0.298193066
1397,0.572726,0.520025,42.5964,0.297831838
1398,0.572244,0.519834,42.5786,0.297471887
1399,0.571763,0.519643,42.5608,0.297112641
1400,0.571283,0.519452,42.543,0.296754097
1401,0.570803,0.519262,42.5252,0.296396307
1402,0.570325,0.519072,42.5074,0.296039738
1403,0.569847,0.518881,42.4896,0.295682781
1404,0.56937,0.518692,42.4719,0.295327664
1405,0.568894,0.518502,42.4541,0.294972677
1406,0.568418,0.518312,42.4363,0.29461787
1407,0.567944,0.518123,42.4185,0.294264849
1408,0.56747,0.517934,42.4007,0.293912007
1409,0.566997,0.517745,42.3829,0.293559862
1410,0.566525,0.517557,42.3651,0.293208979
1411,0.566054,0.517368,42.3474,0.292858226
1412,0.565583,0.51718,42.3296,0.292508216
1413,0.565114,0.516992,42.3118,0.292159417
1414,0.564645,0.516805,42.294,0.291811359
1415,0.564177,0.516617,42.2762,0.291463429
1416,0.56371,0.51643,42.2584,0.291116755
1417,0.563244,0.516243,42.2406,0.290770772
1418,0.562778,0.516056,42.2229,0.290424964
1419,0.562314,0.515869,42.2051,0.290080361
1420,0.56185,0.515683,42.1873,0.289736494
1421,0.561387,0.515497,42.1695,0.289393314
1422,0.560924,0.515311,42.1517,0.289050307
1423,0.560463,0.515125,42.1339,0.288708503
1424,0.560002,0.51494,42.1161,0.28836743
1425,0.559542,0.514754,42.0984,0.288026483
1426,0.559083,0.514569,42.0806,0.28768678
1427,0.558625,0.514385,42.0628,0.287348321
1428,0.558167,0.5142,42.045,0.287009471
1429,0.557711,0.514016,42.0272,0.286672377
1430,0.557255,0.513831,42.0094,0.286334894
1431,0.556799,0.513647,41.9916,0.285998136
1432,0.556345,0.513464,41.9739,0.285663129
1433,0.555891,0.51328,41.9561,0.285327732
1434,0.555439,0.513097,41.9383,0.284994085
1435,0.554986,0.512913,41.9205,0.284659534
1436,0.554536,0.512731,41.9027,0.284327798
1437,0.554085,0.512548,41.8849,0.283995159
1438,0.553635,0.512365,41.8671,0.283663197
1439,0.553186,0.512183,41.8494,0.283332465
1440,0.552738,0.512001,41.8316,0.283002409
1441,0.55229,0.511819,41.8138,0.282672516
1442,0.551844,0.511637,41.796,0.282343809
1443,0.551398,0.511456,41.7782,0.282015815
1444,0.550953,0.511275,41.7604,0.281688495
1445,0.550508,0.511094,41.7426,0.281361336
1446,0.550065,0.510913,41.7249,0.281035359
1447,0.549622,0.510732,41.7071,0.280709543
1448,0.54918,0.510552,41.6893,0.280384947
1449,0.548739,0.510371,41.6715,0.280060472
1450,0.548298,0.510191,41.6537,0.279736705
1451,0.547858,0.510012,41.6359,0.279414154
1452,0.547419,0.509832,41.6181,0.279091724
1453,0.546981,0.509653,41.6004,0.278770508
1454,0.546543,0.509473,41.5826,0.278448902
1455,0.546106,0.509295,41.5648,0.278129055
1456,0.54567,0.509116,41.547,0.277809328
1457,0.545235,0.508937,41.5292,0.277490265
1458,0.5448,0.508759,41.5114,0.277171903
1459,0.544366,0.508581,41.4937,0.276854205
1460,0.543933,0.508403,41.4759,0.276537169
1461,0.5435,0.508225,41.4581,0.276220288
1462,0.543069,0.508047,41.4403,0.275904576
1463,0.542638,0.50787,41.4225,0.275589561
1464,0.542207,0.507693,41.4047,0.275274698
1465,0.541778,0.507516,41.3869,0.274961003
1466,0.541349,0.507339,41.3692,0.27464746
1467,0.540921,0.507163,41.3514,0.274335117
1468,0.540493,0.506986,41.3336,0.274022384
1469,0.540067,0.50681,41.3158,0.273711356
1470,0.539641,0.506634,41.298,0.273400478
1471,0.539215,0.506459,41.2802,0.27309029
1472,0.538791,0.506283,41.2624,0.272780724
1473,0.538367,0.506108,41.2447,0.272471846
1474,0.537944,0.505933,41.2269,0.272163622
1475,0.537522,0.505758,41.2091,0.271856052
1476,0.5371,0.505583,41.1913,0.271548629
1477,0.536679,0.505409,41.1735,0.271242397
1478,0.536259,0.505234,41.1557,0.27093628
1479,0.535839,0.50506,41.1379,0.270630845
1480,0.53542,0.504886,41.1202,0.270326062
1481,0.535002,0.504712,41.1024,0.270021929
1482,0.534585,0.504539,41.0846,0.269718981
1483,0.534168,0.504366,41.0668,0.269416177
1484,0.533752,0.504193,41.049,0.269114022
1485,0.533336,0.50402,41.0312,0.268812011
1486,0.532921,0.503847,41.0134,0.268510647
1487,0.532507,0.503674,40.9957,0.268209931
1488,0.532094,0.503502,40.9779,0.267910393
1489,0.531681,0.50333,40.9601,0.267610998
1490,0.531269,0.503158,40.9423,0.267312248
1491,0.530858,0.502986,40.9245,0.267014142
1492,0.530448,0.502814,40.9067,0.266716681
1493,0.530038,0.502643,40.8889,0.26641989
1494,0.529628,0.502472,40.8712,0.26612324
1495,0.52922,0.502301,40.8534,0.265827735
1496,0.528812,0.50213,40.8356,0.26553237
1497,0.528404,0.501959,40.8178,0.265237143
1498,0.527998,0.501789,40.8,0.264943588
1499,0.527592,0.501619,40.7822,0.264650171
1500,0.527187,0.501449,40.7644,0.264357394
1501,0.526782,0.501279,40.7467,0.264064754
1502,0.526378,0.501109,40.7289,0.263772753
1503,0.525975,0.50094,40.7111,0.263481917
1504,0.525572,0.50077,40.6933,0.26319069
1505,0.525171,0.500602,40.6755,0.262901653
1506,0.524769,0.500433,40.6577,0.262611725
1507,0.524369,0.500264,40.6399,0.262322933
1508,0.523969,0.500096,40.6222,0.262034801
1509,0.523569,0.499927,40.6044,0.261746279
1510,0.523171,0.499759,40.5866,0.261459416
1511,0.522773,0.499591,40.5688,0.261172686
1512,0.522376,0.499423,40.551,0.260886589
1513,0.521979,0.499256,40.5332,0.260601148
1514,0.521583,0.499089,40.5154,0.260316338
1515,0.521188,0.498921,40.4977,0.260031638
1516,0.520793,0.498754,40.4799,0.259747592
1517,0.520399,0.498587,40.4621,0.259464176
1518,0.520005,0.498421,40.4443,0.259181412
1519,0.519612,0.498254,40.4265,0.258898757
1520,0.519221,0.498088,40.4087,0.258617749
1521,0.518829,0.497922,40.3909,0.258336373
1522,0.518438,0.497756,40.3732,0.258055625
1523,0.518048,0.49759,40.3554,0.257775504
1524,0.517658,0.497425,40.3376,0.257496031
1525,0.517269,0.49726,40.3198,0.257217183
1526,0.516881,0.497095,40.302,0.256938961
1527,0.516493,0.49693,40.2842,0.256660866
1528,0.516106,0.496765,40.2664,0.256383397
1529,0.515719,0.4966,40.2487,0.256106055
1530,0.515334,0.496436,40.2309,0.25583035
1531,0.514948,0.496272,40.2131,0.255554274
1532,0.514564,0.496107,40.1953,0.255278802
1533,0.51418,0.495944,40.1775,0.255004486
1534,0.513796,0.49578,40.1597,0.254729781
1535,0.513413,0.495616,40.142,0.254455697
1536,0.513032,0.495453,40.1242,0.254183243
1537,0.51265,0.49529,40.1064,0.253910419
1538,0.512269,0.495127,40.0886,0.253638213
1539,0.511889,0.494964,40.0708,0.253366627
1540,0.511509,0.494802,40.053,0.253095676
1541,0.51113,0.494639,40.0352,0.252824832
1542,0.510751,0.494477,40.0175,0.252554622
1543,0.510374,0.494315,39.9997,0.252285524
1544,0.509997,0.494153,39.9819,0.252016548
1545,0.50962,0.493992,39.9641,0.251748203
1546,0.509244,0.49383,39.9463,0.251479965
1547,0.508869,0.493669,39.9285,0.25121285
1548,0.508494,0.493508,39.9107,0.250945857
1549,0.50812,0.493347,39.893,0.250679478
1550,0.507746,0.493186,39.8752,0.250413219
1551,0.507373,0.493025,39.8574,0.250147573
1552,0.507,0.492865,39.8396,0.249882555
1553,0.506628,0.492704,39.8218,0.249617642
1554,0.506257,0.492544,39.804,0.249353848
1555,0.505887,0.492385,39.7862,0.24909117
1556,0.505517,0.492225,39.7685,0.248828105
1557,0.505147,0.492065,39.7507,0.248565159
1558,0.504778,0.491906,39.7329,0.248303327
1559,0.50441,0.491747,39.7151,0.248042104
1560,0.504042,0.491588,39.6973,0.247780999
1561,0.503675,0.491429,39.6795,0.247520502
1562,0.503308,0.49127,39.6617,0.247260121
1563,0.502943,0.491112,39.644,0.247001343
1564,0.502577,0.490953,39.6262,0.246741686
1565,0.502213,0.490795,39.6084,0.246483629
1566,0.501848,0.490637,39.5906,0.246225197
1567,0.501484,0.490479,39.5728,0.245967371
1568,0.501121,0.490322,39.555,0.245710651
1569,0.500759,0.490164,39.5372,0.245454034
1570,0.500397,0.490007,39.5195,0.245198033
1571,0.500036,0.48985,39.5017,0.244942635
1572,0.499675,0.489693,39.4839,0.24468735
1573,0.499315,0.489536,39.4661,0.244432668
1574,0.498955,0.48938,39.4483,0.244178598
1575,0.498596,0.489223,39.4305,0.243924631
1576,0.498238,0.489067,39.4127,0.243671764
1577,0.49788,0.488911,39.395,0.243419009
1578,0.497522,0.488755,39.3772,0.243166365
1579,0.497165,0.488599,39.3594,0.242914322
1580,0.496809,0.488444,39.3416,0.242663375
1581,0.496453,0.488288,39.3238,0.242412042
1582,0.496098,0.488133,39.306,0.242161805
1583,0.495744,0.487978,39.2882,0.241912166
1584,0.49539,0.487823,39.2705,0.241662636
1585,0.495036,0.487668,39.2527,0.241413216
1586,0.494683,0.487514,39.2349,0.241164888
1587,0.494331,0.487359,39.2171,0.240916662
1588,0.493979,0.487205,39.1993,0.240669039
1589,0.493628,0.487051,39.1815,0.240422011
1590,0.493277,0.486897,39.1637,0.240175091
1591,0.492927,0.486744,39.146,0.23992926
1592,0.492577,0.48659,39.1282,0.239683042
1593,0.492228,0.486437,39.1104,0.239437912
1594,0.491879,0.486283,39.0926,0.239192396
1595,0.491532,0.486131,39.0748,0.238948943
1596,0.491184,0.485978,39.057,0.238704618
1597,0.490838,0.485825,39.0392,0.238461371
1598,0.490491,0.485673,39.0215,0.238218235
1599,0.490145,0.48552,39.0037,0.2379752
1600,0.4898,0.485368,38.9859,0.237733246
1601,0.489455,0.485216,38.9681,0.237491397
1602,0.489111,0.485064,38.9503,0.237250138
1603,0.488767,0.484912,38.9325,0.237008984
1604,0.488424,0.484761,38.9147,0.236768907
1605,0.488082,0.484609,38.897,0.23652893
1606,0.487739,0.484458,38.8792,0.23628906
1607,0.487398,0.484307,38.8614,0.236050263
1608,0.487057,0.484156,38.8436,0.235811569
1609,0.486717,0.484006,38.8258,0.235573948
1610,0.486376,0.483855,38.808,0.235335459
1611,0.486037,0.483705,38.7902,0.235098527
1612,0.485698,0.483554,38.7725,0.234861211
1613,0.48536,0.483404,38.7547,0.234624965
1614,0.485022,0.483254,38.7369,0.234388822
1615,0.484684,0.483104,38.7191,0.234152779
1616,0.484348,0.482955,38.7013,0.233918288
1617,0.484011,0.482806,38.6835,0.233683415
1618,0.483676,0.482656,38.6658,0.233449123
1619,0.48334,0.482507,38.648,0.233214933
1620,0.483006,0.482358,38.6302,0.232981808
1621,0.482671,0.48221,38.6124,0.232748783
1622,0.482338,0.482061,38.5946,0.232516339
1623,0.482005,0.481913,38.5768,0.232284476
1624,0.481672,0.481764,38.559,0.232052229
1625,0.48134,0.481616,38.5413,0.231821045
1626,0.481008,0.481468,38.5235,0.23158996
1627,0.480677,0.48132,38.5057,0.231359454
1628,0.480346,0.481173,38.4879,0.231129526
1629,0.480016,0.481025,38.4701,0.230899696
1630,0.479686,0.480878,38.4523,0.230670444
1631,0.479357,0.48073,38.4345,0.230441291
1632,0.479029,0.480584,38.4168,0.230213673
1633,0.478701,0.480437,38.399,0.229985672
1634,0.478373,0.48029,38.3812,0.229757768
1635,0.478046,0.480143,38.3634,0.229530441
1636,0.477719,0.479997,38.3456,0.229303687
1637,0.477393,0.479851,38.3278,0.229077508
1638,0.477067,0.479705,38.31,0.228851425
1639,0.476742,0.479559,38.2923,0.228625917
1640,0.476417,0.479413,38.2745,0.228400503
1641,0.476093,0.479267,38.2567,0.228175664
1642,0.47577,0.479122,38.2389,0.227951874
1643,0.475447,0.478977,38.2211,0.227728178
1644,0.475124,0.478831,38.2033,0.2275041
1645,0.474802,0.478687,38.1855,0.227281545
1646,0.47448,0.478542,38.1678,0.227058608
1647,0.474159,0.478397,38.15,0.226836243
1648,0.473838,0.478253,38.1322,0.226614445
1649,0.473518,0.478108,38.1144,0.226392744
1650,0.473198,0.477964,38.0966,0.226171609
1651,0.472879,0.47782,38.0788,0.225951044
1652,0.47256,0.477676,38.061,0.225730571
1653,0.472242,0.477532,38.0433,0.225510667
1654,0.471924,0.477389,38.0255,0.225291326
1655,0.471607,0.477245,38.0077,0.225072083
1656,0.47129,0.477102,37.9899,0.224853402
1657,0.470973,0.476959,37.9721,0.224634811
1658,0.470658,0.476816,37.9543,0.224417265
1659,0.470342,0.476673,37.9365,0.224199332
1660,0.470027,0.47653,37.9188,0.223981966
1661,0.469713,0.476388,37.901,0.223765637
1662,0.469399,0.476245,37.8832,0.223548927
1663,0.469085,0.476103,37.8654,0.223332776
1664,0.468773,0.475961,37.8476,0.223117666
1665,0.468459,0.475819,37.8298,0.222901693
1666,0.468147,0.475677,37.812,0.222686761
1667,0.467836,0.475536,37.7943,0.22247286
1668,0.467525,0.475394,37.7765,0.22225858
1669,0.467214,0.475253,37.7587,0.222044855
1670,0.466904,0.475112,37.7409,0.221831693
1671,0.466594,0.474971,37.7231,0.221618619
1672,0.466285,0.47483,37.7053,0.221406107
1673,0.465976,0.474689,37.6875,0.221193681
1674,0.465668,0.474549,37.6698,0.220982284
1675,0.46536,0.474408,37.652,0.220770507
1676,0.465052,0.474268,37.6342,0.220559282
1677,0.464745,0.474128,37.6164,0.220348617
1678,0.464439,0.473988,37.5986,0.220138513
1679,0.464133,0.473848,37.5808,0.219928494
1680,0.463827,0.473708,37.563,0.219718561
1681,0.463522,0.473569,37.5453,0.21950965
1682,0.463217,0.47343,37.5275,0.219300824
1683,0.462913,0.47329,37.5097,0.219092094
1684,0.462609,0.473151,37.4919,0.218883911
1685,0.462306,0.473013,37.4741,0.218676748
1686,0.462003,0.472874,37.4563,0.218469207
1687,0.4617,0.472735,37.4385,0.21826175
1688,0.461398,0.472597,37.4208,0.218055311
1689,0.461097,0.472458,37.403,0.217848966
1690,0.460796,0.47232,37.3852,0.217643167
1691,0.460495,0.472182,37.3674,0.21743745
1692,0.460195,0.472044,37.3496,0.217232289
1693,0.459895,0.471906,37.3318,0.21702721
1694,0.459596,0.471769,37.3141,0.216823145
1695,0.459297,0.471631,37.2963,0.216618703
1696,0.458999,0.471494,37.2785,0.216415275
1697,0.458701,0.471357,37.2607,0.216211927
1698,0.458403,0.47122,37.2429,0.216008662
1699,0.458106,0.471083,37.2251,0.215805949
1700,0.45781,0.470946,37.2073,0.215603788
1701,0.457513,0.470809,37.1896,0.215401238
1702,0.457217,0.470673,37.1718,0.215199697
1703,0.456922,0.470537,37.154,0.214998707
1704,0.456627,0.470401,37.1362,0.214797797
1705,0.456333,0.470265,37.1184,0.214597438
1706,0.456039,0.470129,37.1006,0.214397159
1707,0.455745,0.469993,37.0828,0.21419696
1708,0.455452,0.469857,37.0651,0.21399731
1709,0.455159,0.469722,37.0473,0.213798196
1710,0.454867,0.469587,37.0295,0.21359963
1711,0.454575,0.469451,37.0117,0.213400688
1712,0.454284,0.469317,36.9939,0.213203204
1713,0.453992,0.469182,36.9761,0.213004875
1714,0.453702,0.469047,36.9583,0.212807562
1715,0.453412,0.468912,36.9406,0.212610328
1716,0.453122,0.468778,36.9228,0.212413625
1717,0.452833,0.468644,36.905,0.212217468
1718,0.452544,0.468509,36.8872,0.212020937
1719,0.452255,0.468375,36.8694,0.211824936
1720,0.451968,0.468242,36.8516,0.2116304
1721,0.45168,0.468108,36.8338,0.211435021
1722,0.451392,0.467974,36.8161,0.21123972
1723,0.451106,0.467841,36.7983,0.211045882
1724,0.450819,0.467707,36.7805,0.210851202
1725,0.450534,0.467574,36.7627,0.210657985
1726,0.450248,0.467441,36.7449,0.210464375
1727,0.449963,0.467308,36.7271,0.21027131
1728,0.449678,0.467175,36.7093,0.21007832
1729,0.449394,0.467043,36.6916,0.209886322
1730,0.44911,0.46691,36.6738,0.20969395
1731,0.448827,0.466778,36.656,0.209502569
1732,0.448544,0.466646,36.6382,0.209311263
1733,0.448261,0.466514,36.6204,0.209120032
1734,0.447979,0.466382,36.6026,0.208929342
1735,0.447697,0.46625,36.5848,0.208738726
1736,0.447416,0.466118,36.5671,0.208548651
1737,0.447135,0.465987,36.5493,0.208359097
1738,0.446854,0.465855,36.5315,0.20816917
1739,0.446574,0.465724,36.5137,0.20798023
1740,0.446294,0.465593,36.4959,0.207791362
1741,0.446015,0.465462,36.4781,0.207603034
1742,0.445736,0.465331,36.4603,0.207414779
1743,0.445457,0.465201,36.4426,0.207227042
1744,0.44518,0.46507,36.4248,0.207039863
1745,0.444902,0.46494,36.407,0.206852736
1746,0.444625,0.464809,36.3892,0.206665702
1747,0.444348,0.464679,36.3714,0.206479184
1748,0.444071,0.464549,36.3536,0.206292739
1749,0.443795,0.464419,36.3358,0.20610683
1750,0.443519,0.46429,36.3181,0.205921437
1751,0.443244,0.46416,36.3003,0.205736135
1752,0.442969,0.46403,36.2825,0.205550905
1753,0.442694,0.463901,36.2647,0.205366189
1754,0.44242,0.463772,36.2469,0.205182008
1755,0.442147,0.463643,36.2291,0.204998362
1756,0.441873,0.463514,36.2113,0.204814322
1757,0.4416,0.463385,36.1936,0.204630816
1758,0.441328,0.463256,36.1758,0.204447844
1759,0.441056,0.463128,36.158,0.204265383
1760,0.440784,0.463,36.1402,0.204082992
1761,0.440512,0.462871,36.1224,0.20390023
1762,0.440241,0.462743,36.1046,0.203718441
1763,0.439971,0.462615,36.0868,0.203537184
1764,0.439701,0.462487,36.0691,0.203355996
1765,0.439431,0.46236,36.0513,0.203175317
1766,0.439161,0.462232,36.0335,0.202994267
1767,0.438892,0.462104,36.0157,0.202813749
1768,0.438624,0.461977,35.9979,0.2026342
1769,0.438356,0.46185,35.9801,0.202454719
1770,0.438088,0.461723,35.9623,0.202275306
1771,0.43782,0.461596,35.9446,0.202095961
1772,0.437553,0.461469,35.9268,0.201917145
1773,0.437286,0.461342,35.909,0.201738398
1774,0.43702,0.461216,35.8912,0.201560616
1775,0.436754,0.461089,35.8734,0.201382465
1776,0.436488,0.460963,35.8556,0.201204818
1777,0.436223,0.460837,35.8379,0.201027699
1778,0.435958,0.460711,35.8201,0.200850646
1779,0.435694,0.460585,35.8023,0.200674121
1780,0.43543,0.460459,35.7845,0.200497662
1781,0.435166,0.460334,35.7667,0.200321705
1782,0.434903,0.460208,35.7489,0.20014584
